year,episode_number,title,airdate,rating,total_votes,desc
2007,304,Katenakya Daremo Mamorenai! Gear Third Shidou,2007-04-08,9.0,1515.0,"The battle between Lucci and Luffy rages on. As Luffy's anger grows, he activates a new technique, Gear Third, in the battle against Lucci."
2007,305,Senritsu no Kako! Yami no Seigi to Rob Lucci,2007-04-15,8.9,1427.0,A closer look at Rob Lucci's merciless past.
2007,306,Maboroshi no Ningyo Arawaru? Usureyuku Ishiki no Naka de,2007-04-22,8.0,420.0,"Franky protects Robin from Spandam's elephant sword and a mysterious mermaid appears and saves Sanji, Zono, Nami, Chopper and Usopp."
2007,307,Houka ni Shizumu Shima! Franky Munen no Sakebi,2007-04-29,8.2,586.0,Enies Lobby is raged by fire and Franky farewells his nakama. Luffy prepares his decisive attack against Rucchi.
2007,308,Luffy o Mate! Tamerai no Hashi no Shitou!,2007-05-06,9.0,1483.0,The Straw Hat Crew prepares to defend the ship at the Hesitation Bridge from the attack of the Marines. Luffy is fighting with Rucchi and he is running out of strength.
2007,309,Kobushi ni Kometa Omoi! Luffy Konshin no Gatling,2007-05-13,9.5,2707.0,"""Luffy Vs Lucci: The Final Round"". On the Hesitation Bridge, Zoro and rest of The Straw Hat Crew engage marines."
2007,310,"Tomo, Umi yori Kitaru! Mugiwara Ichimi Saikyou no Kizuna",2007-05-20,9.1,1535.0,"Luffy, after finally defeating Rob Lucci, is unable to move after his battle. The Franky Family, along with the Galley-La Company, Yokozuna, Oimo and Kashi are still alive after their Buster Call encounter. When all hope seems lost, the Straw Hats hear a familiar voice that tells them to jump into the sea; the voice belongs to the Going Merry."
2007,311,Zen'in Dai Dasshutsu! Shousha no Michi wa Kaizoku no Tame ni,2007-05-27,9.0,1441.0,Monkey D. Luffy is a boy on a path to becoming the Pirate king.
2007,312,Arigatou Merry! Yuki ni Kemuru Wakare no Umi,2007-06-03,9.6,2959.0,The crew must finally say goodbye to their ship merry.
2007,313,Yaburareta Ansoku! Ai no Kobushi o Motsu Kaigun Chuujou,2007-06-10,8.7,1052.0,"Upon their return from Enies Lobby, the Straw Hats rest in Water 7, where their new ship is being built by Franky and the Galley-La Company. Suddenly, they are attacked by Marine Vice-Admiral Garp, whom Luffy calls Grandpa."
2007,314,Saikyou no Kakei? Akasareta Luffy no Chichi!,2007-06-17,9.1,1639.0,"Revelations continue as Garp sheds light on Luffy's early childhood, the whereabouts of Shanks, and the identity of Luffy's father, Monkey D. Dragon. Meanwhile, two young marines, under the Vice-Admiral's command, have a joyful reunion with members of the Straw Hats."
2007,315,Sono Na wa Shinsekai! Grand Line no Yukue,2007-06-24,8.2,453.0,"While everybody is busy celebrating their huge victory at Enies Lobby, Robin is confronted by Aokiji."
2007,316,Shanks Ugoku! Bousou Suru Jidai e no Kusabi,2007-07-01,9.1,1668.0,Shanks meets up with Whitebeard despite all the efforts made by the World Government to avoid it. His main reason for the meeting: a request to stop Ace from chasing after his former-crew mate Blackbeard.
2007,317,Yagara o Sagasu Shoujo! Mizu no Miyako Daisousasen,2007-07-08,6.3,336.0,"While walking around Water 7, Luffy and Chopper meet a young girl named Abi, who's searching for her pet Aobire that has been missing during the Aqua Laguna incident."
2007,318,Haha wa Tsuyoshi! Zoro no Dotabata Kaji Tetsudai,2007-07-15,6.1,358.0,"After being denied from various Sword Shops to get Yubashiri repaired, Zoro is tricked into becoming the new ""Big Brother"" to the Family of Aunt."
2007,319,Sanji Shougeki! Nazo no Jii-san to Gekiuma Ryouri,2007-07-22,6.6,333.0,"While out shopping with Chimney, Sanji is persuaded by her to go to a good cook, whom she calls grandpa. The old man teaches Sanji the reason why his food tastes so good, salt which is produced by the Aqua Laguna."
2007,320,Tsui ni Zen'in Shoukin Kubi! 6-okugoe no Ichimi!,2007-08-19,8.0,421.0,"While Usopp plots to get back in the Straw Hat Pirates, Franky, Iceburg and the Galley-La foremen are hard at work putting the finishing touches on the new ship."
2007,321,Umi o Nozomu Hyakujuu no Ou! Yume no Fune Doudou Kansei!,2007-08-26,7.9,395.0,"Soon after Sanji, Nami, and Chopper complain and object their new bounties, the Straw Hat Pirates depart to see Iceburg and their new ship."
2007,322,Saraba Itoshiki Kobun-tachi! Franky Tatsu,2007-09-02,8.0,402.0,"Franky has chased his swim briefs to the Straw Hats' new ship , but still refuses to go with them, necessitating some extra...""persuasion"" from Robin and Iceburg ."
2007,323,Shukkou Mizu no Miyako! Otoko Usopp Kettou no Kejime,2007-09-09,8.2,431.0,"The departure of the Straw Hats from Water 7 is hastened when Vice Admiral Garp, under watch from Aokiji, comes to attack them. Usopp has to do some soul-searching to realize what he really needs to do to rejoin the crew."
2007,324,Meguru Tehaisho! Kokyou wa Odoru Fune wa Susumu!,2007-09-16,8.1,414.0,The Thousand Sunny finally gets its name and the Straw Hat Pirates make their getaway from Vice Admiral Garp as their hometowns get word of their new bounties.
2007,325,Saikyou no Nouryoku! Ace o Osou Kurohige no Yami,2007-09-23,9.2,1671.0,"Three days before Luffy left Water 7, Ace finally catches up to Blackbeard on Banaro Island, but his attempt to fight him reveals Teach's darkest secret: the control of the Yami Yami no Mi, said to be the most evil of the Devil Fruits."
2007,326,Nazo no Kaizoku Goikkou! Sunny-gou to Kiken na Wana,2007-10-14,6.8,312.0,"After departing Water 7, the Straw Hats find a lone ship, badly damaged with no sail and flag. They decide to approach to check if everything is all right."
2007,327,Sunny-gou Pinch! Unare Chousoku no Himitsu Mecha,2007-10-21,6.3,316.0,"The Straw Hats find themselves surrounded by a fleet of Marine ships, which is actually a trap. They escape using the Soldier Dock System, with the tattered pirate ship in tow."
2007,328,Shinsekai ni Shizumu Yume! Shitsui no Kaizoku Puzzle,2007-10-28,6.4,316.0,"Trapped by moving icebergs, the Straw Hats try to figure a way out avoiding numerous dangers as the Bounty Hunters draw closer. The captain of the Phoenix Pirates, Puzzle awakens after Chopper's treatment."
2007,329,Osoikuru Shikaku-tachi! Hyoujou Dai Battle Kaishi,2007-11-04,6.6,311.0,"Using the Shark Submerge III, Nami and Franky find out that penguins are moving the icebergs. Afterwards, they are attacked by Hockera. Usopp and Sanji are knocked off the Thousand Sunny by an iceberg,"
2007,330,Dai Kusen Mugiwara Ichimi! Hata ni Kakeru Kaizoku Tamashii,2007-11-11,6.4,308.0,"The fights continue with Luffy, distracted due to the lost flag, has initial trouble with Brindo, but the Phoenix Pirates help capture him."
2007,331,Atsukurushisa Zenkai! Semaru Futago no Jiryoku Power,2007-11-18,6.5,311.0,The fight against the Accino brothers continues while Zoro accidentally arrives to Lovely Land and meets Papa.
2007,332,Dai Konran no Yakata! Ikaru Don to Toraware no Ichimi,2007-11-25,6.5,308.0,"Zoro, Nami, Sanji, Usopp and Franky gather in the ice cell where the Accino brothers left them. Robin manages Lil to get them coke and Franky sets them free. Luffy and Chopper head to Lovely land."
2007,333,Fushichou Futatabi! Tomo ni Chikau Kaizokuki no Yume,2007-12-02,6.4,311.0,"The crew decides to fool Luffy so they can recover the flag. Robin and Zoro go for it but Robin gets into trouble, while the Accino family is defeated. Don Accino goes mad when he sees his children beaten."
2007,334,Atsu Atsu Choukessen! Luffy VS Shakunetsu no Don,2007-12-09,6.7,306.0,The crew goes into the mansion to get the flag back while Luffy finds a way to fight Don Accino. Robin gives Lil hope.
2007,335,Shin Sekai de Matsu! Isamashiki Kaizoku to no Wakare,2007-12-16,6.6,307.0,Luffy defeats Don Accino while the crew succeeds in the restoring of the flag before Luffy notices. Campaccino comes for revenge and the Straw Hat pirates farewell the Phoenix.
2007,336,Shutsudou Chopperman! Mamore Nagisa no TV-kyoku,2007-12-23,5.3,458.0,The adventures of Chopperman the hero and his battle against evil Usodabada.
2008,3,Mogan tai Rufi! Nazo no Bishojo wa Dare?,1999-11-24,7.6,1354.0,"Luffy convinces Zoro to join her crew, but they must defeat Captain Morgan first. Meanwhile, Koby is accepted as a marine."
2008,157,Dasshutsu Naru ka!? Ugokihajimeta Kami no Shiren!,2003-06-15,7.4,455.0,"While the crew is preparing to leave Skypeia, Luffy, Ussop and Sanji go back to Pagaya's house seeking food and materials. The ship is trapped by a giant crab, and carried to the Upper Yard."
2008,158,Lovely-doori no Wana! Zennounaru God Enel,2003-06-22,7.6,454.0,"Conis reveals her true intentions and Enel unleash his rage. Luffy, Sanji and Usopp sail towards the Upper Yard."
2008,159,Susume Karasumaru! Ikenie no Saidan o Mezase,2003-07-06,7.6,449.0,"Luffy, Sanji and Usopp sail along the Milky Road and face different kinds of traps. The rest of the crew is caught at the Sacrificial Altar, where Chopper repairs the Going Merry while Robin, Zoro and Nami go into the sacred jungle."
2008,160,Seizonritsu 10%! Mantra-tsukai no Shinkan Satori!,2003-07-13,7.6,451.0,"Luffy, Sanji and Usopp meet Priest Satori and his balls. The crow boat is lost and the crew must defeat Satori and find the boat before is too late."
2008,161,"""Tama no Shiren"" no Kyoui! Mayoi no Mori no Shitou",2003-07-20,7.5,453.0,"Robin finds a trail hidden under the moss, while one of the Sacred Priests visits Chopper at the Altar. The fight against Satori continues."
2008,162,Chopper Ayaushi! Motokami Tai Shinkan Shura,2003-08-03,7.8,449.0,Gan Fall arrives to rescue Chopper from evil Priest Shura. Robin finds a pit within some ruins. Satori prepares a great surprise for Luffy.
2008,163,Makafushigi! Himo no Shiren to Koi no Shiren!?,2003-08-10,7.7,445.0,"Luffy and Sanji manages to defeat Satori. Meanwhile, Gan Fall is defeated and falls to the water. Even though he knows he can't swim, Chopper jumps into the water to save him."
2008,164,Shandra no Hi o Tomose! Senshi Wiper,2003-08-17,7.8,456.0,"Chopper and Gan Fall are saved by the Southbirds, and they tell Chopper that Gan Fall is actually the God of Skypiea. Meanwhile, Nami, Zoro and Robin find out the truth why Upper Yard is a soil island."
2008,165,Tenkuu no Ougonkyou Jaya! Mezase Kami no Yashiro!,2003-08-24,7.6,437.0,"The Shandians, lead by Wyper, begins to attack the Upper Yard. After knowing the truth about the island and being reunited, Straw Hat crew decide to search for the gold on the island."
2008,166,"Ougon Zen'yasai! ""Vearth"" e no Omoi!",2003-09-07,7.4,448.0,Straw Hat Crew sets a camp at the Upper Yard and discusses the plan for retrieving the gold. Gan Fall who is taken care of by Chopper finally wakes up and tells them all the history of Upper Yard.
2008,167,God Enel Toujou!! Ikinokori e no Aubade,2003-09-21,7.5,440.0,"God Enel shows himself in front of his priests, foreseeing the incoming war between Shandia, priests, and pirates from Blue Sea (a.k.a Straw Hat crew) at the Upper Yard."
2008,337,Ma no Umi Totsunyuu! Kiri ni Ukabu Nazo no Gaikotsu,2008-01-06,8.2,430.0,"The crew is surrounded by a dense fog and they meet skeleton Brook, who tells them his sad story."
2008,338,Hito ni Aeta Yorokobi! Gaikotsu Shinshi no Shoutai,2008-01-13,8.0,396.0,"Onboard the Thousand Sunny, Brook tells his story of being a musician before being killed. However, his spirit was able to reanimate his skeleton due to the power of the Yomi Yomi no Mi."
2008,339,Kai Genshou Zokuzoku! Thriller Bark Jouriku,2008-01-20,7.6,381.0,"After getting stranded at Thriller Bark, Chopper, Nami, and Usopp are chased by a three headed beast. Back on the boat, Luffy and the rest of the Straw Hats are terrorized by an unseen enemy!"
2008,340,Tensai to Yobareta Otoko! Hogback Arawaru!,2008-01-27,7.6,375.0,"Chopper, Nami, and Usopp get scared out of their minds when they encounter a graveyard full of zombies! Meanwhile, the rest of the crew gets trapped in super creepy sea web!"
2008,341,Nami Dai Pinch! Zombie Yashiki to Toumei Ningen,2008-02-03,7.7,383.0,"Nami, Usopp and Chopper meet Dr Hogback and they spend a crazy night in his castle. The rest of the crew is crossing the forest in order to rescue them."
2008,342,Zombie no Nazo! Akumu no Hogback Kenkyuujo,2008-02-10,7.6,372.0,"Escaping from the Surprise Zombies of the mansion, Nami, Chopper and Usopp discover the truth about Cindry's identity and Dr. Hogback's experiments before being approached by a mysterious samurai zombie with Brook's voice."
2008,343,Sono Na wa Moriah! Kage o Nigiru Dai Kaizoku no Wana,2008-02-17,7.6,358.0,"After beating the zombies, the Straw Hat Pirates learn that one of the Shichibukai, Gekko Moriah, has been stealing people's shadows and using them to revive zombies."
2008,344,Zombie Song no Kyouen! Youchi no Kane wa Yami no Oto,2008-02-24,7.5,365.0,"Usopp, Chopper, and Nami get trapped in a coffin after being slashed by a zombie samurai. Meanwhile, Luffy and the rest of the Straw Hats make short work of some haunted paintings!"
2008,345,Doubutsu Ippai? Perona no Wonder Garden,2008-03-02,7.1,357.0,"After awakening the General Zombies, Absalom is accosted by Lola, a zombie warthog obsessed with making him her husband. After learning that he's chosen Nami to be his bride, Lola sets her sights on the navigator."
2008,346,Kieru Mugiwara Ichimi! Arawareta Nazo no Kenshi!,2008-03-09,7.6,351.0,"The three remaining Straw Hats are lured by Buhichuck into a room where they are forced to face an army of armored General Zombies, but are able to handle them until the zombies are joined by a strange swordsman named Jigoro."
2008,347,Nokoru Kishidou! Nami o Mamoru Uragiri Zombie,2008-03-16,7.5,356.0,"A penguin zombie starts acting an awful lot like Sanji, Nami continues running for her life, and Robin and Franky buy some time by blowing up a bridge!"
2008,348,Sora kara Sanjou! Kenkyou Hanauta wa Ano Otoko!,2008-03-23,7.8,362.0,"Nami gives love advice to a zombie, Luffy finds himself face-to-face with Gecko Moria, and Robin gets caught in spooky spider web. Things look bleak for the Straw Hats until their skeleton friend lends a hand!"
2008,349,Luffy Kinkyuujitai! Saikyou no Kage no Ikisaki,2008-03-30,7.8,363.0,"Brook strikes the final blow in his battle with the spider monkey, Gecko Moria's devious plan is revealed, and Luffy's escape attempt leads to the loss of something he can't live without!"
2008,350,Majin to Yobareta Senshi!! Oz Fukkatsu no Toki,2008-04-20,7.8,356.0,"With Luffy's shadow, Moria and his followers head into the freezer holding his ultimate special zombie that he believes will help him gain power in the New World. At the same time Brook parts ways from Franky and Robin after giving further crucial advice regarding the zombies so he can go forth to defeat the zombie Ryuma and reclaiming his shadow from the samurai fencer."
